Sector,Dep,Impactado,Saldo,Desembolso_mes,Saldo Promedio,Deuda Sistea,Pasivo,Turismo,Sector de Impacto,Venta,Venta Formal,Pasivo_desembolso,Deuda rezagada va,Deuda rezagada vr,pasivo rezagada va,pasivo rezagada vr,Pasivo_desembolso da,Pasivo_desembolso dr
SERVICIO,Lima,1,656855.0918,0,218951.6973,269282.7,28262,1,4,127236,127309.92,28262,251.88,0.00093625,-186060.06,-0.868133033,-186060.06,-0.868133033
SERVICIO,Lambayeque,1,2606212.511,0,868737.5036,855159.45,7480.29,1,4,63900,4052.67,7480.29,-58252.51,-0.06377463,6980.28,13.96028079,6980.28,13.96028079
COMERCIO,Ayacucho,1,75000.02773,0,25000.00924,103174.62,555.06,0,3,101620,0,555.06,-6826.97,-0.062062467,204.72,0.584346635,204.72,0.584346635
COMERCIO,Ucayali,1,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Callao,1,2418412.794,0,806137.598,836572.24,86775.6,0,3,136863.6,0,86775.6,-12530.35,-0.014757169,-48598.87,-0.358995828,-48598.87,-0.358995828
COMERCIO,Arequipa,1,174799.7887,0,87399.89437,766279.27,206970.08,0,3,180052.25,180027.67,206970.08,-18219.57,-0.02322447,30084.18,0.170076756,30084.18,0.170076756
COMERCIO,Cusco,1,91643.56131,0,30547.85377,103127.88,2558.31,0,3,30600,2599.33,2528.565,-1330.83,-0.012740249,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Lambayeque,1,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Lima,1,175510.2548,0,58503.41825,104330.97,11615.07,0,4,38170,37459,11615.07,15476.81,0.174182166,-14941.11,-0.562622712,-14941.11,-0.562622712
SERVICIO,Huánuco,1,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Loreto,1,1204993.925,0,405764.7791,391131.43,651.03,1,4,47500,6338,651.03,-35108.64,-0.08236823,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Áncash,1,622556.819,0,207518.9397,204585.95,5,0,3,138880,16460.92,5,-3587.8,-0.017234642,-12980.64,-0.999614959,-12980.64,-0.999614959
COMERCIO,Amazonas,1,244225.7127,0,81408.57091,304304.52,2558.31,0,3,35720,1431.67,2528.565,-3143.57,-0.010224718,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,San Martín,1,940290.3889,0,313430.1296,350715.37,5479.29,1,3,100001.7,42804.17,5479.29,-75634.23,-0.177399557,-14079.62,-0.719857088,-14079.62,-0.719857088
COMERCIO,Lambayeque,1,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,San Martín,1,487200.7318,0,162400.2439,165244.06,1432.51,0,3,40455,5775,1432.51,-494.41,-0.002983073,-367.49,-0.204161111,-367.49,-0.204161111
COMERCIO,Pasco,1,448718.418,0,149572.806,926446.14,3500.03,0,3,130150,47813.92,3500.03,-61785.48,-0.062521254,-29329.88,-0.893388986,-29329.88,-0.893388986
COMERCIO,San Martín,1,97753.07544,0,32584.35848,33196.04,1041,0,4,19400,14272.33,1041,-1780.16,-0.050896324,-3022.32,-0.743805558,-3022.32,-0.743805558
COMERCIO,San Martín,1,424741.7403,0,141580.5801,234403.94,985.92,0,3,160000,90432.42,985.92,-61160.55,-0.206927936,-16023.65,-0.942037335,-16023.65,-0.942037335
COMERCIO,Áncash,1,270187.5108,0,90062.50361,133669.7,10448.39,0,4,5700,0,10448.39,2746.05,0.020974438,-1043.45,-0.090799211,-1043.45,-0.090799211
COMERCIO,Piura,1,85725.286,0,28575.09533,29418.53,1185.17,0,4,44000,13018.33,1185.17,1012,0.035625611,1164.21,55.54437023,1164.21,55.54437023
COMERCIO,La Libertad,1,2301434.577,0,767144.859,776436.31,625.5,0,3,2.00E+05,61292.67,625.5,0,0,-23425.49,-0.973992755,-23425.49,-0.973992755
COMERCIO,Huánuco,1,1303476.286,0,434492.0952,457194.24,16351.14,0,1,429650,39411.17,16351.14,-136786.45,-0.230287705,-653.43,-0.038426729,-653.43,-0.038426729
SERVICIO,Arequipa,1,297832.3095,0,99277.43649,548859.22,2558.31,0,3,490004.5,73827.25,2528.565,-7941,-0.014261848,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Cusco,1,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Junín,1,254906.2665,0,84968.7555,214333.92,700.04,0,4,92500,5000,700.04,-25662.41,-0.106928343,-41768.81,-0.983516389,-41768.81,-0.983516389
INDUSTRIA,Huánuco,1,1424970.639,0,474990.213,637724.53,4872.5,0,3,193400,116530.75,4872.5,-11274.17,-0.017371637,-166616.85,-0.971587157,-166616.85,-0.971587157
COMERCIO,Ica,1,106920.9136,0,35640.30453,42902.26,1130.26,0,4,60000,52064.42,1130.26,-2739.83,-0.060028583,-8820.74,-0.886417445,-8820.74,-0.886417445
COMERCIO,Huánuco,1,713640.4358,0,248190.8364,248554.93,1651,0,4,70910,36308,1651,29737.11,0.135898941,-29069,-0.94625651,1863.03764,-8.786353404
COMERCIO,Lima,1,228561.4922,0,76187.16408,75766.69,2950.68,0,4,51600,46418,2950.68,1869.52,0.025298939,-2120.19,-0.418111685,-2120.19,-0.418111685
COMERCIO,Lima,1,377508.3173,0,125836.1058,214230.72,1.96,0,1,92160,8000,1.96,-32960.87,-0.133341389,-0.05,-0.024875622,-0.05,-0.024875622
COMERCIO,Lima,1,380936.9007,0,126978.9669,131529.86,2558.31,0,3,47825,0,2528.565,4130.2,0.032419239,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Madre de Dios,1,260115.6656,0,86705.22186,87746.23,0,0,1,251785,226216.75,0,3293.29,0.038995564,0,-0.550923754,0,-0.543144434
COMERCIO,Tacna,1,885785.5732,0,295261.8577,297993.72,24515.9,0,3,220000,870060.42,24515.9,-6133.03,-0.020166033,-12886.8,-0.344541972,-12886.8,-0.344541972
SERVICIO,Lima,1,252079.9882,0,84026.66272,87457.14,23067.91,1,4,50022,51422,23067.91,12334.72,0.164194923,-44968.99,-0.660950014,-44968.99,-0.660950014
SERVICIO,Lima,1,270195.4802,0,90065.16006,170633.48,9947.58,0,2,65000,57141.75,9947.58,-1879.71,-0.010896036,-10492.46,-0.513328741,-10492.46,-0.513328741
COMERCIO,Lima,1,225257.6744,0,75085.89148,77671.44,80.66,0,3,69500,8333,80.66,1292.02,0.016915813,-4902.99,-0.983815075,-4902.99,-0.983815075
COMERCIO,Tacna,1,287529.6979,0,95843.23262,134787.04,2558.31,0,3,103950,21020.5,2528.565,-5196.62,-0.037123047,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Cajamarca,1,1716963.243,0,572321.0809,669473.05,31028.97,0,2,179860,89947.92,31028.97,-1303.6,-0.001943419,-25770.36,-0.453708873,-25770.36,-0.453708873
COMERCIO,Lima,1,288669.1517,0,96223.05055,97978.29,24203.66,0,3,87574,6872.58,24203.66,-1280.65,-0.012902112,15671.37,1.836713239,15671.37,1.836713239
COMERCIO,Lima,1,373655.5893,0,124551.8631,125935.18,40541.6,0,1,192500,110829.67,40541.6,0,0,-461.3,-0.011250424,-461.3,-0.011250424
INDUSTRIA,Arequipa,1,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Amazonas,1,2952186.127,0,984062.0424,1892475.05,68273.61,0,3,437847,126501,68273.61,-10218.47,-0.005370529,-193846.46,-0.73953307,-193846.46,-0.73953307
COMERCIO,La Libertad,1,230164.1209,0,114184.5424,112552.6,5945.5,0,3,63228,55808,5945.5,18283.33,0.193947932,-281645.1,-0.979326515,-123403.8671,-0.954035338
SERVICIO,Cusco,1,521774.4356,0,173924.8119,173933.12,3056,1,4,111500,0,3056,-58.49,-0.000336166,-25725.93,-0.89382227,-25725.93,-0.89382227
SERVICIO,Lima,1,2855573.172,0,951857.7241,948955.52,51345.85,1,4,251955,291489.75,51345.85,-23950.15,-0.024617135,-124908.61,-0.7086834,-124908.61,-0.7086834
SERVICIO,Ica,1,280926.7215,0,93642.24049,91959.24,1501.5,0,3,31960,0,1501.5,161.86,0.001763231,-9422.1,-0.862545315,-9422.1,-0.862545315
INDUSTRIA,Piura,1,117399.1639,0,39133.05462,61470.24,2558.31,0,3,69500,8333,2528.565,3241.46,0.055667661,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Lima,1,2108740.138,0,702913.3794,709811.22,155109.35,0,4,297700,262724.08,155109.35,-11020.13,-0.015288084,-122308.46,-0.440881788,-122308.46,-0.440881788
INDUSTRIA,Lima,1,50745.13046,0,16915.04349,16921.44,2558.31,0,3,69500,0,2528.565,311.32,0.018742791,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Puno,1,534968.5473,0,178322.8491,180572.92,2558.31,1,4,45050,12382.67,2528.565,724.93,0.004030793,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Junín,1,301935.8715,0,100645.2905,118098.57,26898.21,0,4,24070,0,26898.21,1435.98,0.01230883,-28045.5,-0.510440595,-28045.5,-0.510440595
COMERCIO,Tacna,1,167868.2422,0,56122.7499,71725.32,2558.31,0,3,8050,2904.67,2528.565,0,0,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Lima,1,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Tumbes,1,436097.788,0,145365.9293,146060.39,2558.31,1,4,20000,3332.58,2528.565,-2074.83,-0.014006325,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Arequipa,1,187712.8848,0,62570.96161,225126.57,12366,0,2,30000,20014.67,12366,-2144.85,-0.009437394,4288.1,0.530843412,4288.1,0.530843412
COMERCIO,Junín,1,1347162.594,0,480970.8821,472969.43,2825.5,0,1,83407,23316.67,2825.5,47538.14,0.111741052,-99315.91,-0.97233737,683.9487,0.319370682
COMERCIO,Huánuco,1,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,1,1739541.411,0,579847.1371,586572.62,1558,0,3,190170,81029.33,1558,-11477.64,-0.019191765,-47396.98,-0.968174841,-47396.98,-0.968174841
SERVICIO,Lima,1,110116.2779,0,36705.42597,156907.71,11443,0,4,190000,161413.33,11443,-6118.25,-0.037529299,-89899.8,-0.887086206,-89899.8,-0.887086206
SERVICIO,Lima,1,156080.2214,0,52026.74045,51349.86,11728.55,0,2,29700,0,11728.55,539.54,0.010618709,8028.55,2.169878378,8028.55,2.169878378
COMERCIO,Arequipa,1,2560064.619,0,853354.8731,1066165.94,1741.25,0,3,216000,55053.5,1741.25,-13159.35,-0.0121922,1531.25,7.291666667,1531.25,7.291666667
COMERCIO,Huánuco,1,1830716.108,0,610238.7028,615036.78,716.11,0,3,142400,43862.67,716.11,0,0,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Áncash,1,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Amazonas,1,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,La Libertad,1,4081392.286,0,1360464.095,1360726.09,150.32,0,4,99760,6590.08,150.32,785.62,0.000577687,-195.93,-0.565862816,-195.93,-0.565862816
INDUSTRIA,Lima,1,97622.70419,0,32540.9014,35060.44,4636.5,0,3,33400,7947.92,4636.5,10057.26,0.402239235,-7615.81,-0.621581563,-7615.81,-0.621581563
INDUSTRIA,Lima,1,516279.1031,0,172093.0344,169739.96,2380.34,0,3,65700,23621.33,2380.34,-4226.55,-0.024295193,-8854.9,-0.788136257,-8854.9,-0.788136257
SERVICIO,Lima,1,368951.3895,0,122983.7965,656463.45,156914.35,0,3,311850,248911.5,156914.35,-7476.69,-0.01126109,88935.05,1.308266634,88935.05,1.308266634
SERVICIO,Lima,1,173251.903,0,57750.63432,58965.4,105862.29,0,4,30000,26984.75,105862.29,5189.57,0.096503764,54904.91,1.077467287,54904.91,1.077467287
SERVICIO,Arequipa,1,2875392.157,0,958464.0524,968078.57,12400.38,0,3,52500,25667.92,12400.38,-13393.03,-0.013645866,-3174.29,-0.20381106,-3174.29,-0.20381106
COMERCIO,San Martín,1,204836.4056,0,68278.80186,69166.07,2558.31,0,3,102003,23451.17,2528.565,-2603.93,-0.036281594,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Ica,1,721526.2457,0,259079.1062,262201.85,1124,0,3,90400,10370.67,1124,51843.45,0.246452958,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Lima,1,177502.4464,0,59167.48213,59271.98,2578.51,1,4,21636,10647.08,2578.51,684.3,0.01167993,2348.51,10.21091304,2348.51,10.21091304
COMERCIO,Puno,1,97776.62116,0,32592.20705,31771.17,2558.31,0,4,18455,0,2528.565,-4050.02,-0.113062129,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,1,356177.877,0,118725.959,124454.92,11706.03,0,4,215697,146778.83,11706.03,-4237.55,-0.032927723,-69187.99,-0.855291776,-69187.99,-0.855291776
SERVICIO,Lima,1,1590663.96,0,530221.3201,554140.77,13379.47,0,3,5.00E+05,70369,13379.47,32047.7,0.061383117,-42780.53,-0.761761574,-42780.53,-0.761761574
COMERCIO,Cajamarca,1,453614.1653,0,151154.5733,208608.5,2385.41,0,1,50000,5000,2385.41,-10086.29,-0.046120395,-0.05,-2.10E-05,-0.05,-2.10E-05
INDUSTRIA,Lima,1,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Pasco,1,2378198.809,0,792732.9363,854553.59,14354.8,0,1,201750,46624.83,14354.8,-59261.32,-0.064850463,-10096.92,-0.412932914,-10096.92,-0.412932914
INDUSTRIA,Callao,1,94421.52095,0,31473.84032,191750.29,1419.45,0,3,22000,10014,1419.45,1267.58,0.006654567,-124066.14,-0.988688343,-124066.14,-0.988688343
SERVICIO,Lima,1,299999.9732,0,99999.99107,1.00E+05,14051.49,1,4,105027,91873.42,14051.49,0,0,246.48,0.017854388,246.48,0.017854388
SERVICIO,San Martín,1,343782.713,0,114594.2377,357854.23,2812.48,0,4,32000,0,2812.48,9941.19,0.028573778,-7968.52,-0.739126241,-7968.52,-0.739126241
SERVICIO,Lima,1,455716.9511,0,151905.6504,209902.45,290,0,3,66500,42300.75,290,7265.11,0.03585277,-1850.7,-0.864530294,-1850.7,-0.864530294
SERVICIO,Lima,1,2707749.98,0,902583.3267,914094.98,8159.08,1,4,119850,39400.08,8159.08,-21264.88,-0.022734437,-17940.48,-0.687386301,-17940.48,-0.687386301
INDUSTRIA,Lima,1,860579.2793,0,286859.7598,1234193.69,347802.26,0,4,432818.1,458182.08,347802.26,-100506.6,-0.075302748,120808.69,0.532211948,120808.69,0.532211948
COMERCIO,Ayacucho,1,45994.086,0,15331.362,16322.28,2558.31,0,3,69500,8333,2528.565,367.89,0.023058857,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Junín,1,201226.3195,0,67075.43983,68254.69,2558.31,0,3,69500,8333,2528.565,1026.67,0.01527146,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Ica,1,38425.94621,0,12808.64874,13156.25,0,0,4,60960,0,0,879.37,0.071628134,-173.75,-1,-173.75,-1
COMERCIO,Huánuco,1,786739.2632,0,262246.4211,339252.65,2558.31,0,3,80065,41142.25,2528.565,8565.2,0.025901195,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,San Martín,1,536940.5491,0,178980.183,177807.38,2558.31,1,4,22140,16485.08,2528.565,-3518.51,-0.019404344,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Amazonas,1,44234.74929,0,14744.91643,222285.63,6169.29,0,3,160350,112999.67,6169.29,-7573.55,-0.032948651,-20132.31,-0.765440506,-20132.31,-0.765440506
COMERCIO,Lima,1,1537888.583,0,512629.5278,721170.27,4505.28,0,3,73760,15750.33,4505.28,-22067.15,-0.02969058,-5874.91,-0.565973263,-5874.91,-0.565973263
COMERCIO,Madre de Dios,1,1604960.421,0,534986.8068,626797.48,12538.9,0,3,234100,80708.5,12538.9,-6880.35,-0.010857805,-625.6,-0.047521744,-625.6,-0.047521744
SERVICIO,Áncash,1,163009.4661,0,54336.48869,79308.08,0,0,3,41900,22301,0,1472.05,0.018912193,0,-0.550923754,0,-0.543144434
COMERCIO,Ucayali,1,2634269.962,0,878089.9873,1537356.96,5908.14,0,3,372000,190288.67,5908.14,80220.63,0.05505362,-17777.88,-0.750564257,-17777.88,-0.750564257
SERVICIO,Tacna,1,61257.20001,0,20419.06667,20483.45,976.5,0,4,40000,7600,976.5,493.45,0.024684842,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Lima,1,3001436.542,0,1000478.847,940389.23,73026.98,1,4,408660,248091.5,73026.98,-106751.25,-0.101945491,-44155.96,-0.376812188,-44155.96,-0.376812188
INDUSTRIA,Lima,1,1299427.074,0,433142.3579,541879.33,8788.03,0,3,186500,50537.33,8788.03,-10040.23,-0.018191473,-9868.98,-0.528969004,-9868.98,-0.528969004
SERVICIO,La Libertad,1,454807.5987,0,151602.5329,160119.88,967.55,0,4,15500,4089,967.55,-101.63,-0.000634309,-698.9,-0.419394521,-698.9,-0.419394521
SERVICIO,Lambayeque,1,149418.9115,0,49806.30383,67462.21,0.42,1,3,48050,4825,0.42,-167.53,-0.002477165,-2805.68,-0.999850326,-2805.68,-0.999850326
COMERCIO,Lima,1,233767.2259,0,77922.40865,85057.13,2558.31,0,3,26440,5296.33,2528.565,-1496.39,-0.017288609,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Cajamarca,1,867111.4723,0,289037.1574,328096.87,651.11,0,3,52350,22637.67,651.11,-4975.21,-0.014937337,-14930.91,-0.958214018,-14930.91,-0.958214018
COMERCIO,Lambayeque,1,601784.8141,0,200594.938,186328.79,15527.15,0,3,178600,10151.5,15527.15,-47683,-0.203763238,-14473.54,-0.482440237,-14473.54,-0.482440237
COMERCIO,Loreto,1,363499.2099,0,121166.4033,118301.63,0,0,1,24600,0,0,10,8.45E-05,0,-0.550923754,0,-0.543144434
SERVICIO,Junín,1,2443405.004,0,814468.3348,821612.09,8.13,0,4,86600,8109.33,8.13,-115.89,-0.000141032,-60.74,-0.881951503,-60.74,-0.881951503
COMERCIO,Piura,1,1287575.546,0,429191.8487,457997.01,2558.31,0,1,281000,500,2528.565,-724.26,-0.001578867,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lambayeque,1,60631.25078,0,20210.41693,21579.76,2558.31,0,3,38000,0,2528.565,1751.25,0.088319798,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Pasco,1,149770.6106,0,49923.53686,56157.71,2558.31,0,3,36880,11027.08,2528.565,1546.93,0.028326459,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Arequipa,1,1244842.44,0,414947.4798,414894.19,14581.55,0,4,40075,41172.17,14581.55,-5613.56,-0.01334948,-2608.06,-0.151723047,-2608.06,-0.151723047
SERVICIO,Lima,1,445527.0177,0,148509.0059,197386.88,23905.22,0,4,123296,94331.08,23905.22,-5346.78,-0.02637342,-42034.54,-0.637468805,-42034.54,-0.637468805
COMERCIO,San Martín,1,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,La Libertad,1,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Ica,1,1169836.9,0,389770.746,480741.76,150,0,3,101900,8333,150,22194.21,0.048401109,150,-0.550923754,150,-0.543144434
SERVICIO,Lambayeque,1,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Ucayali,1,243958.5494,0,81319.51646,79635.26,2558.31,0,4,29000,2319,2528.565,-961.45,-0.011929147,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Ucayali,1,1805357.193,0,601785.7308,599516.42,1117.09,0,4,64890,14984.33,1117.09,-6666.9,-0.010998158,-10984.29,-0.90768904,-10984.29,-0.90768904
SERVICIO,Ica,1,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,La Libertad,1,719783.7245,0,239927.9082,241873.05,1136.56,0,3,120500,54019,1136.56,-11720.72,-0.046218486,-24839.66,-0.956246136,-24839.66,-0.956246136
INDUSTRIA,Tacna,1,137885.122,0,45961.70732,336682.33,121290.52,0,4,168000,72280.83,121290.52,-28554.43,-0.078180603,41362.01,0.517487565,41362.01,0.517487565
COMERCIO,Arequipa,1,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Lima,1,13109.05391,0,4369.684637,4371.91,2.11,0,3,18100,0,2.11,-449.96,-0.093316493,-2789.73,-0.999244226,-2789.73,-0.999244226
SERVICIO,Áncash,1,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Arequipa,1,1822089.773,0,607363.2576,611039.66,1959.05,1,4,75413,31506.75,1959.05,-6515.49,-0.010550459,-8295.48,-0.808957602,-8295.48,-0.808957602
COMERCIO,Lima,1,2661936.218,0,887312.0725,1080732.01,6957.62,0,3,91960,2346,6957.62,2908.87,0.002698838,-2245.51,-0.243994163,-2245.51,-0.243994163
COMERCIO,Áncash,1,635399.9936,0,211799.9979,372812.35,8708.97,0,4,14720,17255.5,8708.97,1847.08,0.004979118,3276.86,0.603238889,3276.86,0.603238889
SERVICIO,San Martín,1,71717.73774,0,23905.91258,25056.71,2558.31,0,4,40640,19858.58,2528.565,-3061.29,-0.108872964,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,1,100032.0496,0,33344.01654,34771.46,1571.3,0,3,217800,48265,1571.3,-3685.52,-0.095834878,-24807.97,-0.940434288,-24807.97,-0.940434288
SERVICIO,Junín,1,787371.9579,0,262457.3193,260076.65,512.07,0,4,58550,11693.42,512.07,-6285.83,-0.023598782,511.93,3656.642857,511.93,3656.642857
SERVICIO,Lima,1,245572.1353,0,81857.37842,111568.81,325.5,0,3,40000,0,325.5,-3208.58,-0.027954809,143.9,0.792400881,143.9,0.792400881
COMERCIO,Junín,1,12702.06301,0,4234.021003,38273.77,2558.31,0,4,69500,8333,2528.565,143.12,0.003753411,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,San Martín,1,224206.3677,0,74735.45589,395272.04,0.32,0,3,69500,8333,0.32,-565.25,-0.001427986,-4389.96,-0.999927112,-4389.96,-0.999927112
INDUSTRIA,Lima,1,113426.6778,0,37808.89261,49036.21,6990.95,0,3,50000,0,6990.95,-8598.35,-0.149187397,996.88,0.166311037,996.88,0.166311037
INDUSTRIA,Ica,1,460987.8293,0,153662.6098,244344.21,0,0,3,38905,0,0,0,0,0,-0.550923754,0,-0.543144434
INDUSTRIA,Lima,1,295580.6663,0,98526.88877,218585.24,2558.31,0,3,120160,0,2528.565,-3586.9,-0.016144689,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Arequipa,1,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Junín,1,52943.53142,0,17647.84381,633969.74,3030.93,0,4,60000,0,3030.93,-19040.75,-0.029158414,3002.31,104.9025157,3002.31,104.9025157
INDUSTRIA,Lima,1,437379.0749,0,145793.025,145786.14,27567.01,0,3,70500,31609.33,27567.01,397.92,0.002736948,2054.65,0.080535474,2054.65,0.080535474
COMERCIO,Cusco,1,256099.9893,0,85366.6631,127749.84,1.02,0,4,49000,5000,1.02,2651.87,0.021198346,-8304.96,-0.999877197,-8304.96,-0.999877197
COMERCIO,Cajamarca,1,3232067.81,0,1077355.937,1522102.91,0.01,0,4,178950,4001.5,0.01,-21109.53,-0.013678953,-0.02,-0.666666667,-0.02,-0.666666667
COMERCIO,Lambayeque,1,1172610.111,0,390870.037,665528.27,1401.01,0,3,199950,4199.33,1401.01,-5161.27,-0.007695468,583.32,0.713375485,583.32,0.713375485
SERVICIO,Lima,1,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,La Libertad,1,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,San Martín,1,564932.5153,0,188310.8384,195504.54,438.92,0,4,60450,23540,438.92,-27270.99,-0.122414657,-2172.2,-0.831903551,-2172.2,-0.831903551
COMERCIO,Arequipa,1,69586.42834,0,23195.47611,151967.03,0,0,3,12000,5000,0,16644.44,0.122998237,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,1,180395.8811,0,60131.96035,60457.41,918.98,0,4,87450,92526.5,918.98,-7619.94,-0.11193062,918.98,-0.550923754,918.98,-0.543144434
COMERCIO,Ucayali,1,2413030.872,0,804343.6239,872608.31,19075.32,0,3,230250,27562.67,19075.32,-12212.94,-0.01380272,-12642.66,-0.398596001,-12642.66,-0.398596001
